GEO_FIPS,Geo_QName,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009,SE_A10024_001,SE_A10024_002,SE_A10024_003,SE_A10024_004,SE_A10024_005,SE_A10024_006,SE_A10024_007,SE_A10024_008,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A10044_001,SE_A10044_002,SE_A10044_003,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,SE_B18002_001,SE_B18002_002,SE_B18002_003,SE_A13004_001,SE_A13004_002,SE_A13004_003,SE_A13004_004,SE_A13004_005,SE_A13004_006,SE_A13004_007,SE_A13001A_001,SE_A13001A_002,SE_A13001A_003,SE_A13001B_001,SE_A13001B_002,SE_A13001B_003,SE_A13001C_001,SE_A13001C_002,SE_A13001C_003,SE_A13001D_001,SE_A13001D_002,SE_A13001D_003,SE_A13001E_001,SE_A13001E_002,SE_A13001E_003,SE_A13001F_001,SE_A13001F_002,SE_A13001F_003,SE_A13001G_001,SE_A13001G_002,SE_A13001G_003,SE_A13001H_001,SE_A13001H_002,SE_A13001H_003,SE_A13001I_001,SE_A13001I_002,SE_A13001I_003,SE_A10062B_001
39049004700,Census Tract 47,5715,5715,11151.02,0.5125093244,1689,1111,499,612,97,515,578,381,197,1689,416,517,216,157,195,86,102,25679,25679,28640,24821,,,,,,38274,27610,2121,1689,432,1071,16,321,226,270,238,1071,226,270,5685,1062,594,440,1041,868,1680,3499,1242,2257,1752,686,1066,0,0,0,0,0,0,0,0,0,355,168,187,79,0,79,1113,272,841,2820,1138,1682,3628
39049004810,Census Tract 48.10,2906,2906,9527.138,0.305023421,1209,707,347,360,109,251,502,241,261,1209,445,351,231,74,73,27,8,45807,45807,49904,22841,,,,,,,49904,1274,1209,65,382,11,124,129,101,17,382,129,101,2906,264,115,56,101,379,1991,2294,317,1977,243,86,157,0,0,0,165,32,133,0,0,0,0,0,0,204,0,204,172,17,155,2187,300,1887,831
39049004820,Census Tract 48.20,2728,2728,8349.508,0.3267258381,990,674,264,410,101,309,316,169,147,990,252,306,181,125,66,22,38,36750,36750,36513,33393,,80375,,51442,,51971,36151,1145,990,155,599,31,231,111,195,31,599,111,195,2706,347,398,270,256,248,1187,1725,561,1164,600,237,363,5,0,5,64,0,64,0,0,0,123,65,58,189,152,37,304,140,164,1566,486,1080,1806
39049004900,Census Tract 49,5128,5128,5461.472,0.9389410298,1968,1011,380,631,295,336,957,663,294,1968,815,511,97,215,251,23,56,29520,29520,39514,29235,,,,,,2499,40325,2544,1968,576,1182,55,375,182,254,316,1182,182,254,5111,1498,285,361,337,742,1888,3141,950,2191,896,545,351,11,11,0,233,54,179,0,0,0,584,584,0,246,0,246,671,606,65,3054,928,2126,3375
39049005000,Census Tract 50,5022,5022,6075.274,0.8266293126,1774,826,259,567,118,449,948,574,374,1774,625,500,169,195,151,81,53,27130,27130,28591,17527,,,,,,,28591,2396,1774,622,1363,82,423,389,394,75,1363,389,394,4661,916,482,657,563,629,1414,3068,1134,1934,1071,757,314,0,0,0,0,0,0,0,0,0,266,84,182,256,80,176,184,100,84,3052,1118,1934,3848
39049005100,Census Tract 51,2306,2306,1494.678,1.5428075342,782,442,56,386,17,369,340,178,162,782,319,115,184,88,46,6,24,12565,12565,13889,9821,,,,,,,13889,865,782,83,595,96,92,45,168,194,595,45,168,2165,1152,158,259,227,65,304,758,466,292,1251,950,301,0,0,0,0,0,0,0,0,0,52,49,3,104,104,0,52,49,3,758,466,292,1682
39049005200,Census Tract 52,3081,3081,9082.133,0.3392374791,1872,559,468,91,36,55,1313,651,662,1872,934,797,116,25,0,0,0,88816,88816,89518,,,178375,,,71389,,89254,2026,1872,154,1165,81,834,103,121,26,1165,103,121,3081,78,9,71,168,36,2719,2730,133,2597,110,4,106,0,0,0,68,14,54,0,0,0,32,0,32,141,7,134,46,0,46,2684,133,2551,1811
39049005300,Census Tract 53,3043,3043,5360.996,0.56761846,1159,567,268,299,73,226,592,338,254,1159,388,418,174,116,47,16,0,38342,38342,53125,34081,,,,,,,51518,1555,1159,396,812,57,388,161,151,55,812,161,151,2929,503,165,369,358,154,1380,1077,272,805,1518,569,949,5,2,3,0,0,0,23,0,23,73,53,20,233,141,92,131,53,78,1008,219,789,2037
39049005410,Census Tract 54.10,1546,1546,4003.137,0.3861971561,579,341,51,290,113,177,238,137,101,579,198,150,115,65,6,26,19,24604,24604,18828,23506,,,,,,27708,18359,825,579,246,398,0,74,136,106,82,398,136,106,1546,485,81,205,234,46,495,236,105,131,1169,597,572,6,0,6,5,0,5,0,0,0,69,69,0,61,0,61,80,69,11,230,105,125,1135
39049005420,Census Tract 54.20,1992,1992,5440.698,0.3661294956,768,358,105,253,43,210,410,227,183,768,350,132,109,77,54,38,8,28333,28333,,29167,,,,,,,,1211,768,443,484,29,152,153,131,19,484,153,131,1992,178,117,236,332,262,867,259,57,202,1559,400,1159,15,0,15,0,0,0,0,0,0,0,0,0,159,74,85,14,14,0,259,57,202,1337
39049005500,Census Tract 55,4303,4303,7526.147,0.5717401007,1803,894,233,661,135,526,909,506,403,1803,799,469,129,166,183,32,25,25106,25106,,21607,,,,,,47813,,2380,1803,577,1060,0,260,256,425,119,1060,256,425,4303,858,561,274,585,575,1450,553,200,353,3479,1435,2044,79,14,65,13,13,0,17,0,17,29,12,17,133,19,114,188,8,180,546,200,346,2774
39049005610,Census Tract 56.10,1765,1765,7231.468,0.2440721733,717,407,136,271,29,242,310,194,116,717,237,232,91,84,64,0,9,31575,31575,42232,26618,,,,,50625,,42009,975,717,258,437,6,147,104,151,29,437,104,151,1740,324,239,41,259,256,621,525,118,407,1082,434,648,0,0,0,20,16,4,14,14,0,0,0,0,99,22,77,16,0,16,520,118,402,1070
39049005620,Census Tract 56.20,2205,2205,7871.458,0.2801260083,926,482,210,272,107,165,444,205,239,926,339,289,118,100,70,10,0,37990,37990,40417,37667,,,,,,,40417,1209,926,283,611,0,257,124,189,41,611,124,189,2205,217,145,274,85,376,1108,1198,294,904,880,325,555,0,0,0,72,0,72,0,0,0,6,0,6,49,17,32,28,23,5,1170,271,899,1396
39049005700,Census Tract 57,3676,3676,4621.804,0.7953604418,2197,884,815,69,6,63,1313,713,600,2197,1028,991,147,17,14,0,0,107109,107109,110318,,,,,,,,110424,2383,2197,186,1126,38,804,160,124,0,1126,160,124,3676,101,35,56,127,65,3292,3405,167,3238,136,12,124,33,13,20,0,0,0,0,0,0,59,0,59,43,0,43,95,0,95,3310,167,3143,1695
39049005810,Census Tract 58.10,2944,2944,8271.751,0.3559101432,1500,557,401,156,96,60,943,511,432,1500,606,680,88,82,21,23,0,86667,86667,89412,,,,,,,61042,90462,1525,1500,25,688,45,522,96,25,0,688,96,25,2944,68,13,216,151,271,2225,2698,253,2445,103,40,63,30,0,30,60,0,60,0,0,0,0,0,0,53,4,49,71,0,71,2657,253,2404,1430
39049005820,Census Tract 58.20,2252,2252,7650.575,0.2943569623,1065,395,235,160,93,67,670,343,327,1065,313,512,176,38,8,18,0,72058,72058,76050,,,,,,,51250,76050,1221,1065,156,570,23,423,41,39,44,570,41,39,2246,122,0,130,270,246,1478,2061,237,1824,72,0,72,0,0,0,28,0,28,0,0,0,53,15,38,32,0,32,82,15,67,2032,237,1795,1289
39049005900,Census Tract 59,2847,2847,9443.686,0.3014712809,966,592,202,390,39,351,374,140,234,966,302,235,132,160,52,27,58,30906,30906,38077,23333,,,,,43095,,38077,1217,966,251,575,10,140,164,157,104,575,164,157,2847,863,233,193,335,422,801,566,212,354,1876,992,884,32,11,21,4,0,4,0,0,0,17,0,17,352,74,278,56,0,56,566,212,354,2076
39049006000,Census Tract 60,2216,2216,5925.963,0.3739476785,756,435,181,254,59,195,321,128,193,756,195,218,129,90,108,13,3,32558,32558,35337,21815,,,,,,,35337,912,756,156,538,0,229,81,210,18,538,81,210,2189,370,207,311,345,311,645,1587,521,1066,480,298,182,0,0,0,0,0,0,0,0,0,16,0,16,106,69,37,32,0,32,1587,521,1066,1724
39049006100,Census Tract 61,2345,2345,5755.742,0.4074192622,878,413,190,223,31,192,465,261,204,878,257,314,177,59,13,40,18,25100,25100,33971,14417,,,,,8462,,33529,1229,878,351,684,21,264,124,231,44,684,124,231,2269,497,472,271,283,150,596,1412,723,689,502,314,188,24,10,14,46,15,31,0,0,0,178,75,103,107,103,4,227,114,113,1406,723,683,1895
39049006220,Census Tract 62.20,8166,8166,2279.914,3.581713506,3760,1972,1774,198,48,150,1788,739,1049,3760,1442,1240,456,417,180,25,0,90976,90976,97959,,,72566,,,,201094,97924,4022,3760,262,1689,80,972,212,312,113,1689,212,312,8099,308,0,114,307,231,7139,6744,159,6585,263,102,161,0,0,0,1017,100,917,0,0,0,0,0,0,75,61,14,156,0,156,6599,159,6440,2968
39049006230,Census Tract 62.30,18883,18883,1604.784,11.7666923553,8594,5142,4344,798,342,456,3452,1755,1697,8594,2899,3285,1050,874,322,164,0,74749,74749,72426,116705,,80539,,,,67893,73007,8919,8594,325,4312,44,2938,744,354,232,4312,744,354,18883,61,167,1074,129,386,17066,12109,1089,11020,855,0,855,48,0,48,5071,213,4858,0,0,0,152,0,152,648,0,648,887,0,887,11889,1089,10800,8906
39049006236,Census Tract 62.36,6114,6114,2431.583,2.5144108776,2119,1854,1763,91,16,75,265,158,107,2119,243,702,516,487,152,19,0,189531,189531,179917,,,216406,,250001,,109457,184063,2119,2119,0,42,0,11,21,0,10,42,21,0,6103,45,0,26,24,234,5774,5245,71,5174,0,0,0,17,0,17,637,0,637,0,0,0,169,0,169,35,0,35,197,7,190,5123,64,5059,87
39049006310,Census Tract 63.10,4374,4374,2704.87,1.6170835541,1727,1317,1196,121,29,92,410,155,255,1727,388,635,265,326,106,7,0,132917,132917,131510,,,188182,,,,,131510,1759,1727,32,113,0,51,43,19,0,113,43,19,4374,32,0,29,58,59,4196,3824,52,3772,18,9,9,0,0,0,428,0,428,0,0,0,23,0,23,81,0,81,60,11,49,3813,41,3772,192
39049006321,Census Tract 63.21,4350,4350,2593.388,1.6773425205,1546,1215,1016,199,67,132,331,54,277,1546,311,583,228,236,103,74,11,128929,128929,126250,,,179000,,,,,127875,1639,1546,93,137,0,79,30,21,7,137,30,21,4244,16,0,40,28,234,3926,3737,41,3696,9,0,9,0,0,0,329,10,319,0,0,0,0,0,0,169,5,164,136,0,136,3666,41,3625,304
39049006323,Census Tract 63.23,3482,3482,3876.839,0.8981543544,1494,989,886,103,10,93,505,196,309,1494,429,545,251,226,25,14,4,121231,121231,121272,,,122778,,,,,121557,1527,1494,33,214,7,134,29,32,12,214,29,32,3482,51,23,21,38,112,3237,3006,74,2932,16,0,16,0,0,0,325,21,304,0,0,0,43,0,43,92,0,92,91,0,91,2957,74,2883,421
39049006330,Census Tract 63.30,5077,5077,4619.997,1.098918605,2065,1325,1092,233,49,184,740,365,375,2065,602,578,480,286,99,20,0,92284,92284,92804,,,83654,,,,,92601,2092,2065,27,371,37,258,38,11,27,371,38,11,5077,40,0,0,54,164,4819,4633,27,4606,0,0,0,0,0,0,217,0,217,0,0,0,14,0,14,213,13,200,87,0,87,4593,27,4566,957
39049006340,Census Tract 63.40,3385,3385,2673.993,1.2658969849,1252,928,782,146,41,105,324,135,189,1252,242,481,168,238,83,10,30,123409,123409,122955,,,158854,,,,,121641,1330,1252,78,344,0,200,58,86,0,344,58,86,3385,22,33,43,68,177,3042,2946,89,2857,0,0,0,9,9,0,416,0,416,0,0,0,0,0,0,14,0,14,106,0,106,2840,89,2751,933
39049006351,Census Tract 63.51,4474,4474,5078.971,0.8808870929,1913,1135,888,247,132,115,778,287,491,1913,591,752,244,214,86,26,0,70653,70653,70573,131648,,71513,,,63250,,70469,1963,1913,50,799,27,430,155,127,60,799,155,127,4433,69,231,118,196,366,3453,3435,271,3164,411,16,395,0,0,0,196,74,122,0,0,0,92,0,92,299,57,242,332,0,332,3182,271,2911,1938
39049006352,Census Tract 63.52,3208,3208,10089.49,0.317954755,1809,468,360,108,33,75,1341,733,608,1809,925,652,129,90,0,7,6,42433,42433,42065,43203,,41212,,,,31563,43250,1971,1809,162,1696,39,875,344,376,62,1696,344,376,3208,300,239,171,214,565,1719,2234,489,1745,193,69,124,0,0,0,691,128,563,0,0,0,43,8,35,47,16,31,146,36,110,2104,461,1643,3004
39049006353,Census Tract 63.53,5159,5159,7682.411,0.6715339994,2412,954,656,298,83,215,1458,800,658,2412,1023,758,422,132,33,0,44,50676,50676,56875,36190,,38864,,,,,55982,2599,2412,187,1509,50,834,360,235,30,1509,360,235,5159,136,114,128,477,594,3710,3733,199,3534,683,118,565,0,0,0,458,61,397,0,0,0,39,0,39,246,0,246,129,0,129,3703,199,3504,2835
39049006371,Census Tract 63.71,7237,7237,5118.295,1.4139474777,3044,1729,1275,454,69,385,1315,615,700,3044,927,1283,239,356,105,126,8,75763,75763,80000,54019,,,,71328,95893,73438,81069,3223,3044,179,1511,121,852,285,232,21,1511,285,232,7212,104,384,138,778,871,4937,5435,508,4927,563,21,542,41,0,41,783,77,706,0,0,0,150,0,150,240,20,220,415,104,311,5170,404,4766,3514
39049006372,Census Tract 63.72,6803,6803,7840.514,0.867672746,2816,1796,1054,742,211,531,1020,481,539,2816,832,1100,476,149,102,122,35,65093,65093,65949,43963,,79145,,,62868,,67338,3034,2816,218,2014,82,1047,524,348,13,2014,524,348,6735,224,92,564,868,634,4353,4470,263,4207,1028,518,510,12,0,12,775,99,676,0,0,0,60,0,60,390,0,390,558,0,558,3982,263,3719,4955
39049006383,Census Tract 63.83,9556,9556,2760.214,3.4620504033,3858,2634,2012,622,154,468,1224,614,610,3858,903,1536,671,521,98,129,0,90303,90303,86067,105905,,135357,,,136382,,86663,4083,3858,225,1526,39,815,329,231,112,1526,329,231,9501,392,161,165,813,589,7381,7331,518,6813,531,41,490,99,0,99,1221,115,1106,0,0,0,12,0,12,307,44,263,519,0,519,6923,518,6405,3687
39049006384,Census Tract 63.84,6236,6236,6568.021,0.9494488005,2487,1620,1202,418,135,283,867,471,396,2487,660,806,513,322,167,19,0,93801,93801,93294,86354,,118947,,,,39083,94139,2735,2487,248,1257,132,798,213,114,0,1257,213,114,6236,37,53,49,421,494,5182,4937,122,4815,432,0,432,0,0,0,436,17,419,0,0,0,44,0,44,387,0,387,282,21,261,4699,101,4598,2652
39049006386,Census Tract 63.86,4359,4359,2606.425,1.6724058181,2098,1075,941,134,72,62,1023,458,565,2098,834,668,350,161,67,18,0,77059,77059,71477,,,96563,,,,,72159,2329,2098,231,1243,35,738,132,262,76,1243,132,262,4359,91,20,97,198,361,3592,3077,126,2951,306,27,279,19,0,19,884,55,829,0,0,0,22,0,22,51,0,51,85,0,85,3014,126,2888,2270
39049006387,Census Tract 63.87,6240,6240,4186.489,1.4905092224,2638,1581,1253,328,93,235,1057,505,552,2638,861,907,398,289,95,88,0,81228,81228,80947,,,107670,,,111534,74185,80644,2803,2638,165,1244,13,755,214,245,17,1244,214,245,6240,33,422,110,123,225,5327,5091,178,4913,501,332,169,50,0,50,343,0,343,0,0,0,121,55,66,134,0,134,569,55,514,4643,178,4465,2581
39049006391,Census Tract 63.91,5456,5456,2166.943,2.5178332873,1845,1555,1493,62,9,53,290,110,180,1845,283,600,310,399,210,43,0,151066,151066,153125,,,143077,,,,,153125,1927,1845,82,55,0,7,32,0,16,55,32,0,5456,69,0,53,7,104,5223,4948,32,4916,58,12,46,0,0,0,355,67,288,0,0,0,28,11,17,67,0,67,69,23,46,4948,32,4916,100
39049006392,Census Tract 63.92,4579,4579,2874.801,1.5928062215,1710,1441,1355,86,55,31,269,104,165,1710,236,794,191,359,130,0,0,144474,144474,141771,160750,,194219,,,,,141771,1710,1710,0,142,0,132,10,0,0,142,10,0,4579,31,0,21,21,39,4467,4224,52,4172,77,0,77,0,0,0,235,0,235,0,0,0,0,0,0,43,0,43,0,0,0,4224,52,4172,279
39049006393,Census Tract 63.93,5562,5562,5955.933,0.9338587669,1949,1468,1248,220,47,173,481,222,259,1949,379,687,409,284,144,8,38,105994,105994,106801,107125,,107917,,,68571,,107716,2048,1949,99,355,18,235,72,20,10,355,72,20,5545,45,14,23,108,114,5241,4115,50,4065,361,0,361,0,0,0,830,14,816,0,0,0,56,0,56,183,18,165,117,0,117,4031,50,3981,838
39049006394,Census Tract 63.94,2782,2782,7036.664,0.3953578163,1041,755,587,168,50,118,286,134,152,1041,252,305,165,250,60,6,3,85739,85739,86458,,,59821,,,,,86458,1065,1041,24,136,12,98,0,17,9,136,0,17,2782,9,34,9,102,110,2518,2431,52,2379,66,0,66,0,0,0,177,0,177,0,0,0,3,0,3,105,0,105,30,0,30,2431,52,2379,387
39049006395,Census Tract 63.95,3552,3552,5088.886,0.6979916509,1723,655,456,199,80,119,1068,515,553,1723,837,462,157,206,61,0,0,63194,63194,60846,95594,,64167,,,77656,49688,60625,1970,1723,247,761,21,539,59,124,18,761,59,124,3552,224,0,134,195,260,2739,2639,289,2350,312,46,266,14,0,14,389,0,389,0,0,0,56,0,56,142,23,119,92,9,83,2608,280,2328,1650
39049006396,Census Tract 63.96,5544,5544,1692.936,3.2747838986,2493,1096,874,222,28,194,1397,554,843,2493,966,918,276,206,67,44,16,58954,58954,65110,,,50833,,,,,65515,2607,2493,114,1379,18,834,239,239,49,1379,239,239,5451,274,250,77,566,330,3954,3716,430,3286,429,25,404,60,0,60,952,146,806,0,0,0,29,0,29,265,0,265,112,0,112,3669,430,3239,2822
39049006410,Census Tract 64.10,2818,2818,3340.736,0.8435266882,1252,674,603,71,30,41,578,250,328,1252,415,461,135,202,33,6,0,104792,104792,107500,,,,,,,,107500,1386,1252,134,337,9,234,38,56,0,337,38,56,2818,68,14,29,87,120,2500,2612,94,2518,11,0,11,0,0,0,105,0,105,0,0,0,0,0,0,90,17,73,50,0,50,2562,94,2468,673
39049006430,Census Tract 64.30,5116,5116,5130.993,0.9970779787,1992,1440,1074,366,80,286,552,245,307,1992,479,659,361,362,119,12,0,109205,109205,108068,,,146528,,,,,108239,2061,1992,69,808,102,432,157,71,46,808,157,71,5103,59,0,43,365,451,4185,4401,88,4313,9,0,9,0,0,0,481,14,467,0,0,0,35,0,35,177,0,177,245,0,245,4230,88,4142,2170
39049006500,Census Tract 65,3457,3457,3694.665,0.9356734471,1316,901,849,52,30,22,415,239,176,1316,379,396,139,237,106,59,0,176250,176250,180526,,,,,,,,182237,1393,1316,77,190,8,145,32,5,0,190,32,5,3457,170,0,0,34,70,3183,3414,165,3249,10,0,10,0,0,0,14,5,9,0,0,0,19,0,19,0,0,0,116,95,21,3309,70,3239,235
39049006600,Census Tract 66,3911,3911,4758.028,0.821979098,1470,1101,1029,72,14,58,369,98,271,1470,272,532,264,315,75,12,0,166429,166429,166741,,,,,,,,166205,1575,1470,105,351,46,187,35,65,18,351,35,65,3876,54,58,0,9,47,3708,3756,104,3652,27,0,27,0,0,0,76,8,68,0,0,0,7,0,7,10,0,10,53,10,43,3710,94,3616,652
39049006710,Census Tract 67.10,2785,2785,4180.872,0.666128955,1238,736,491,245,32,213,502,243,259,1238,440,426,186,125,49,12,0,78529,78529,86915,59792,,61552,,,83438,,86755,1306,1238,68,440,20,244,101,70,5,440,101,70,2785,24,19,119,57,266,2300,2198,156,2042,223,0,223,0,0,0,218,0,218,0,0,0,0,0,0,146,6,140,15,0,15,2192,156,2036,760
39049006721,Census Tract 67.21,3739,3739,3427.48,1.0908888381,1362,1069,994,75,22,53,293,87,206,1362,212,624,148,207,146,25,0,126467,126467,126576,,,,,,,107083,126902,1390,1362,28,176,0,122,14,40,0,176,14,40,3701,30,0,0,54,48,3569,3581,28,3553,25,2,23,0,0,0,68,0,68,0,0,0,6,0,6,21,0,21,35,0,35,3552,28,3524,361
39049006722,Census Tract 67.22,3021,3021,1997.345,1.51250778,1143,837,623,214,45,169,306,92,214,1143,279,405,241,145,44,29,0,67188,67188,73750,,,,,,65893,,73750,1182,1143,39,351,0,189,102,46,14,351,102,46,2821,11,0,76,56,362,2316,2601,87,2514,60,0,60,0,0,0,45,0,45,0,0,0,13,0,13,102,0,102,20,0,20,2601,87,2514,801
39049006810,Census Tract 68.10,2302,2302,3516.656,0.6545991719,940,623,447,176,31,145,317,126,191,940,241,379,106,140,74,0,0,95952,95952,95952,,,,,,,117917,95774,969,940,29,163,22,59,37,10,35,163,37,10,2297,31,8,56,64,83,2055,2233,95,2138,29,0,29,0,0,0,6,0,6,0,0,0,18,0,18,11,0,11,75,0,75,2176,95,2081,358
39049006821,Census Tract 68.21,3309,3309,5726.7,0.5778196656,1792,609,450,159,14,145,1183,546,637,1792,997,500,181,105,9,0,0,42261,42261,43768,15568,,,,,66159,,43504,2166,1792,374,1311,72,661,300,199,79,1311,300,199,3239,205,221,193,340,312,1968,2444,321,2123,556,272,284,1,1,0,53,15,38,0,0,0,0,0,0,185,10,175,15,0,15,2429,321,2108,2349
39049006822,Census Tract 68.22,1984,1984,4462.208,0.4446229094,938,562,488,74,17,57,376,136,240,938,323,393,106,72,38,6,0,84342,84342,85905,,,,,,,,85603,1004,938,66,190,15,116,23,22,14,190,23,22,1984,25,23,56,67,86,1727,1829,91,1738,14,0,14,0,0,0,52,13,39,0,0,0,0,0,0,89,0,89,142,47,95,1700,57,1643,393
39049006910,Census Tract 69.10,1657,1657,2419.639,0.6848128254,604,478,434,44,12,32,126,40,86,604,95,243,98,117,37,12,2,136786,136786,136696,118250,,,,,,,136696,628,604,24,34,6,18,10,0,0,34,10,0,1657,52,0,38,19,57,1491,1565,90,1475,17,0,17,0,0,0,24,0,24,0,0,0,3,0,3,48,0,48,42,0,42,1531,90,1441,64
39049006921,Census Tract 69.21,4089,4089,4007.842,1.0202499008,1722,988,433,555,170,385,734,296,438,1722,626,441,353,237,30,35,0,52935,52935,56944,37143,,20435,,65114,,64000,56635,1904,1722,182,1023,42,439,270,224,48,1023,270,224,4083,306,257,294,405,446,2375,2455,217,2238,776,282,494,0,0,0,297,202,95,0,0,0,35,0,35,520,156,364,625,35,590,2083,208,1875,2397
39049006923,Census Tract 69.23,4060,4060,5759.536,0.7049179378,1522,1073,618,455,157,298,449,185,264,1522,394,467,341,150,102,53,15,60393,60393,60938,56691,,46645,,,92685,,61267,1522,1522,0,275,27,122,83,43,0,275,83,43,4045,145,55,77,553,541,2674,2386,233,2153,953,20,933,0,0,0,224,7,217,0,0,0,0,0,0,482,17,465,113,8,105,2273,225,2048,781
39049006924,Census Tract 69.24,4201,4201,6589.941,0.6374867374,1660,918,494,424,138,286,742,419,323,1660,583,539,236,150,98,32,22,50728,50728,51862,52801,,,,31742,,50417,55186,1897,1660,237,953,28,492,312,100,21,953,312,100,4201,153,183,252,475,397,2741,1706,123,1583,1882,221,1661,0,0,0,223,204,19,0,0,0,152,0,152,238,40,198,320,0,320,1522,123,1399,1991
39049006931,Census Tract 69.31,7225,7225,9260.788,0.7801711823,2563,1640,923,717,122,595,923,415,508,2563,780,837,407,219,167,15,138,41898,41898,43407,40432,,57500,,,,40288,44032,2718,2563,155,1561,15,589,373,472,112,1561,373,472,6737,1191,444,293,832,401,3576,2100,104,1996,3718,1586,2132,63,0,63,380,0,380,0,0,0,280,238,42,196,0,196,816,309,507,1573,33,1540,3988
39049006932,Census Tract 69.32,6971,6971,7060.011,0.9873922196,2337,1643,1098,545,149,396,694,282,412,2337,607,659,345,316,310,66,34,48776,48776,70877,39408,,48004,,,,70370,71125,2436,2337,99,888,0,521,44,323,0,888,44,323,6971,848,159,651,403,821,4089,2384,591,1793,2889,901,1988,39,0,39,1396,166,1230,0,0,0,108,0,108,155,0,155,738,149,589,1824,442,1382,2585
39049006933,Census Tract 69.33,7089,7089,12137.29,0.5840679571,2509,1544,679,865,192,673,965,415,550,2509,915,483,481,136,319,81,94,25816,25816,36494,21351,,29506,,,,43351,35996,2710,2509,201,1994,0,765,480,652,97,1994,480,652,7018,962,905,876,1246,704,2325,1691,438,1253,3489,1375,2114,25,25,0,1618,793,825,0,0,0,21,21,0,174,91,83,545,115,430,1146,323,823,5322
39049006942,Census Tract 69.42,1485,1485,10661.67,0.139284043,542,345,268,77,28,49,197,130,67,542,189,127,63,59,50,54,0,44362,44362,48500,50039,,,,,,,53875,581,542,39,439,20,255,67,97,0,439,67,97,1485,79,175,131,337,100,663,619,212,407,738,119,619,4,0,4,0,0,0,0,0,0,14,0,14,110,54,56,191,152,39,442,60,382,1227
39049006943,Census Tract 69.43,4946,4946,6888.929,0.7179635581,1906,1204,748,456,89,367,702,325,377,1906,595,550,286,234,163,78,0,45559,45559,52375,33516,,38750,,,76200,,52500,1916,1906,10,819,21,364,220,205,9,819,220,205,4946,151,220,691,621,452,2811,2399,239,2160,1942,709,1233,0,0,0,167,35,132,0,0,0,48,0,48,390,79,311,535,210,325,2046,81,1965,2108
39049006944,Census Tract 69.44,4207,4207,4260.188,0.9875150001,1743,1100,861,239,15,224,643,304,339,1743,508,742,202,142,102,0,47,75495,75495,68477,79346,,,,,,69531,68203,1881,1743,138,496,51,353,61,23,8,496,61,23,4207,30,61,56,210,154,3696,2890,133,2757,1172,1,1171,0,0,0,41,0,41,10,0,10,0,0,0,94,13,81,133,0,133,2767,133,2634,1348
39049006945,Census Tract 69.45,5996,5996,7892.019,0.7597548715,2458,1324,574,750,273,477,1134,572,562,2458,925,506,615,221,73,108,10,39908,39908,37009,47837,,,,,,,37994,2837,2458,379,2145,49,1167,461,448,20,2145,461,448,5917,313,560,244,850,1080,2870,1861,321,1540,3263,652,2611,0,0,0,134,87,47,0,0,0,189,57,132,470,0,470,762,238,524,1439,155,1284,5272
39049006950,Census Tract 69.50,2571,2571,1613.68,1.5932529417,1242,741,713,28,0,28,501,252,249,1242,449,555,113,72,23,12,18,91685,91685,91495,,,,,,,,91304,1347,1242,105,60,0,53,0,0,7,60,0,0,2571,21,9,45,43,99,2354,2387,75,2312,11,0,11,0,0,0,56,0,56,0,0,0,5,0,5,112,0,112,60,20,40,2342,55,2287,72
39049006990,Census Tract 69.90,7800,7800,2671.983,2.9191799344,2968,1775,1355,420,56,364,1193,636,557,2968,972,660,562,456,174,123,21,70714,70714,74154,62146,,,,,,,78654,3019,2968,51,1486,185,652,308,341,0,1486,308,341,7734,352,375,212,447,158,6190,5479,604,4875,1580,100,1480,105,0,105,165,0,165,0,0,0,54,0,54,351,235,116,945,319,626,4832,285,4547,3665
39049007010,Census Tract 70.10,4402,4402,4157.434,1.0588261413,1083,684,534,150,61,89,399,154,245,1083,332,315,147,150,65,74,0,76073,76073,78664,38023,,,,,,,79138,1096,1083,13,557,11,316,128,80,22,557,128,80,2911,217,33,235,419,231,1776,2066,281,1785,731,176,555,0,0,0,67,0,67,0,0,0,0,0,0,47,28,19,57,9,48,2009,272,1737,1750
39049007020,Census Tract 70.20,7217,7217,4217.297,1.7112855349,2587,1930,1618,312,91,221,657,252,405,2587,446,929,510,528,120,23,31,93179,93179,91526,125982,,,,,,,91507,2697,2587,110,455,0,239,125,31,60,455,125,31,7155,294,14,170,351,291,6035,6440,478,5962,319,0,319,0,0,0,32,0,32,0,0,0,159,0,159,205,0,205,100,0,100,6340,478,5862,1259
